acta_id,departamento,provincia,municipio,recinto,mesa,candidato_1,candidato_2,candidato_3,candidato_4,votos_nulos,votos_blancos,total_votos,ciudadanos_habilitados,observacion
ACTA-2030800702012,La Paz,Pacajes,Callapa,U.E. Prof. Benedicto Duron Ortoz,2030800702012,109,57,19,309,2,102,598,714,
ACTA-2040100714001,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714001,29,5,6,39,8,11,98,105,
ACTA-2040100714002,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714002,13,21,0,292,13,53,392,421,
ACTA-2040100714003,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714003,244,59,16,271,10,76,676,782,
ACTA-2040100714004,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714004,21,1,4,25,0,4,55,58,
ACTA-2040100714005,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714005,240,99,25,251,72,34,721,783,
ACTA-2040100714006,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714006,227,56,14,284,44,87,712,778,
ACTA-2040100714007,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714007,8,12,1,192,26,19,258,265,
ACTA-2040100714008,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714008,6,10,19,240,28,22,325,341,
ACTA-2040100714009,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714009,3,3,0,22,1,2,31,34,
ACTA-2040100714010,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714010,228,28,11,218,13,12,510,534,
ACTA-2040100714011,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714011,4,2,4,36,3,9,58,65,
ACTA-2040100714012,La Paz,Camacho,Puerto Acosta,U.E. Avelino Morida,2040100714012,155,3,18,206,41,65,488,489,
ACTA-2040100726001,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726001,77,10,13,65,16,20,201,227,
ACTA-2040100726002,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726002,182,26,2,184,29,70,493,526,
ACTA-2040100726003,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726003,36,57,33,301,44,35,506,547,
ACTA-2040100726004,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726004,23,2,5,71,4,13,118,143,
ACTA-2040100726005,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726005,55,31,5,107,3,10,211,267,
ACTA-2040100726006,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726006,178,104,25,515,15,70,907,963,
ACTA-2040100726007,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726007,1,11,11,431,3,70,527,559,
ACTA-2040100726008,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726008,62,94,18,432,63,82,751,815,
ACTA-2040100726009,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726009,38,27,12,161,15,11,264,284,
ACTA-2040100726010,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726010,7,1,0,9,0,2,19,20,
ACTA-2040100726011,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726011,282,11,69,350,59,11,782,804,
ACTA-2040100726012,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726012,37,3,9,76,6,5,136,160,
ACTA-2040100726013,La Paz,Camacho,Puerto Acosta,U.E.T.H. Mariscal Sucre,2040100726013,167,139,43,537,9,11,906,962,
ACTA-2040200739001,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739001,56,4,10,302,16,75,463,475,
ACTA-2040200739002,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739002,19,25,8,80,7,15,154,161,
ACTA-2040200739003,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739003,56,31,8,112,15,39,261,289,
ACTA-2040200739004,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739004,101,90,32,380,21,74,698,863,
ACTA-2040200739005,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739005,53,9,7,54,15,6,144,172,
ACTA-2040200739006,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739006,200,8,22,173,57,26,486,592,
ACTA-2040200739007,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739007,129,14,3,162,12,49,369,421,
ACTA-2040200739008,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739008,234,114,52,230,86,93,809,989,
ACTA-2040200739009,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739009,173,12,24,368,24,98,699,833,
ACTA-2040200739010,La Paz,Camacho,Mocomoco,U.E. Chillca Grande,2040200739010,106,26,29,145,22,79,407,511,
ACTA-2040300749001,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749001,68,7,17,528,5,102,727,784,
ACTA-2040300749002,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749002,190,35,30,172,28,31,486,530,
ACTA-2040300749003,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749003,51,9,8,77,18,0,163,193,
ACTA-2040300749004,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749004,191,19,12,210,19,41,492,558,
ACTA-2040300749005,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749005,4,146,73,558,20,38,839,843,
ACTA-2040300749006,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749006,11,84,72,630,9,10,816,992,
ACTA-2040300749007,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749007,247,1,4,268,56,29,605,606,
ACTA-2040300749008,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749008,131,17,26,526,65,57,822,844,
ACTA-2040300749009,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749009,197,110,17,278,34,140,776,888,
ACTA-2040300749010,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749010,2,0,0,4,0,0,6,6,
ACTA-2040300749011,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749011,31,92,20,532,19,37,731,913,
ACTA-2040300749012,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749012,250,39,25,436,84,10,844,887,
ACTA-2040300749013,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749013,90,30,4,124,23,68,339,431,
ACTA-2040300749014,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749014,145,29,10,137,22,66,409,508,
ACTA-2040300749015,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749015,315,34,39,262,18,108,776,863,
ACTA-2040300749016,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749016,9,7,2,72,2,10,102,111,
ACTA-2040300749017,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749017,60,36,8,175,33,14,326,357,
ACTA-2040300749018,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749018,96,118,62,419,14,94,803,922,
ACTA-2040300749019,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749019,269,114,3,374,90,8,858,987,
ACTA-2040300749020,La Paz,Camacho,Puerto Carabuco,U.E. Rumy Corral,2040300749020,83,54,0,453,15,72,677,695,
ACTA-2040300769001,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769001,169,67,14,360,75,139,824,945,
ACTA-2040300769002,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769002,199,32,18,305,7,80,641,656,
ACTA-2040300769003,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769003,20,49,17,502,89,143,820,995,
ACTA-2040300769004,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769004,44,90,34,292,14,0,474,496,
ACTA-2040300769005,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769005,117,97,21,552,69,54,910,994,
ACTA-2040300769006,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769006,262,108,19,396,74,61,920,926,
ACTA-2040300769007,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769007,24,6,19,194,2,19,264,280,
ACTA-2040300769008,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769008,185,86,34,239,64,99,707,850,
ACTA-2040300769009,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769009,26,23,8,85,20,15,177,205,
ACTA-2040300769010,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769010,5,95,8,543,52,39,742,949,
ACTA-2040300769011,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769011,258,123,30,286,45,70,812,812,
ACTA-2040300769012,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769012,81,37,10,152,11,58,349,397,
ACTA-2040300769013,La Paz,Camacho,Puerto Carabuco,Sede Social De Tipa Tipa,2040300769013,25,15,18,143,3,24,228,272,
ACTA-2040300782001,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782001,140,15,15,119,29,30,348,361,
ACTA-2040300782002,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782002,31,4,17,166,3,2,223,281,
ACTA-2040300782003,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782003,40,32,20,187,40,6,325,416,
ACTA-2040300782004,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782004,103,3,15,219,25,68,433,539,
ACTA-2040300782005,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782005,138,84,12,331,51,15,631,690,
ACTA-2040300782006,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782006,125,27,12,136,36,51,387,452,
ACTA-2040300782007,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782007,8,8,10,81,5,9,121,146,
ACTA-2040300782008,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782008,31,26,10,99,18,18,202,204,
ACTA-2040300782009,La Paz,Camacho,Puerto Carabuco,U.E. Padre Luis Diez del Pozo,2040300782009,5,60,16,223,44,80,428,516,
ACTA-2040400791001,La Paz,Camacho,Humanata,Colegio Sebastian Pagador,2040400791001,60,105,23,344,51,85,668,801,
ACTA-2040400791002,La Paz,Camacho,Humanata,Colegio Sebastian Pagador,2040400791002,248,105,56,231,6,51,697,801,
ACTA-2040400791003,La Paz,Camacho,Humanata,Colegio Sebastian Pagador,2040400791003,1,0,0,7,0,0,8,9,
ACTA-2040400791004,La Paz,Camacho,Humanata,Colegio Sebastian Pagador,2040400791004,214,53,62,452,25,151,957,985,
ACTA-2040500795001,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795001,105,33,25,143,37,85,428,545,
ACTA-2040500795002,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795002,38,0,15,127,17,21,218,243,
ACTA-2040500795003,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795003,64,19,14,161,25,6,289,361,
ACTA-2040500795004,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795004,3,2,2,21,0,4,32,38,
ACTA-2040500795005,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795005,42,134,51,446,7,1,681,870,
ACTA-2040500795006,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795006,419,118,52,256,41,21,907,954,
ACTA-2040500795007,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795007,194,19,17,286,2,24,542,638,
ACTA-2040500795008,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795008,43,17,19,405,52,84,620,658,
ACTA-2040500795009,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795009,160,95,48,351,47,39,740,875,
ACTA-2040500795010,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795010,34,35,18,303,22,21,433,464,
ACTA-2040500795011,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795011,115,3,7,228,33,37,423,474,
ACTA-2040500795012,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795012,216,34,15,302,33,72,672,807,
ACTA-2040500795013,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795013,69,92,36,399,59,96,751,761,
ACTA-2040500795014,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795014,16,8,5,25,2,9,65,72,
ACTA-2040500795015,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795015,9,11,2,53,7,1,83,92,
ACTA-2040500795016,La Paz,Camacho,Escoma,U.E. Madre De La Divina Providencia,2040500795016,74,9,20,438,62,78,681,788,
ACTA-2050100811001,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811001,87,1,1,124,8,48,269,334,
ACTA-2050100811002,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811002,23,27,22,427,16,13,528,581,
ACTA-2050100811003,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811003,139,70,10,211,31,59,520,577,
ACTA-2050100811004,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811004,13,61,25,230,12,66,407,430,
ACTA-2050100811005,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811005,6,14,0,85,13,17,135,162,
ACTA-2050100811006,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811006,5,1,0,14,0,2,22,27,
ACTA-2050100811007,La Paz,Mu�ecas,Chuma,Unidad Educativa Quturi,2050100811007,225,14,16,366,53,82,756,843,
ACTA-2050100818001,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818001,53,2,10,86,6,13,170,217,
ACTA-2050100818002,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818002,185,61,9,276,13,41,585,645,
ACTA-2050100818003,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818003,181,7,16,377,68,59,708,760,
ACTA-2050100818004,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818004,250,6,49,412,22,136,875,891,
ACTA-2050100818005,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818005,181,36,36,130,20,72,475,500,
ACTA-2050100818006,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818006,59,33,9,114,29,16,260,305,Falta de firmas o huellas: Ausencia de rúbricas de al menos tres jurados electorales legalmente designados.
ACTA-2050100818007,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818007,175,129,48,385,16,75,828,898,
ACTA-2050100818008,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818008,213,71,32,248,22,96,682,784,
ACTA-2050100818009,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818009,92,8,14,81,16,33,244,290,
ACTA-2050100818010,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818010,122,41,22,87,7,34,313,330,
ACTA-2050100818011,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818011,50,55,32,322,31,87,577,640,
ACTA-2050100818012,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818012,9,6,0,57,9,0,81,100,
ACTA-2050100818013,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818013,298,57,50,331,59,34,829,981,
ACTA-2050100818014,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818014,157,61,11,98,52,79,458,555,
ACTA-2050100818015,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818015,184,107,23,276,22,107,719,876,
ACTA-2050100818016,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818016,52,45,9,126,22,5,259,299,
ACTA-2050100818017,La Paz,Mu�ecas,Chuma,(Corcel) Penitenciaria San Antonio,2050100818017,31,31,39,380,15,5,501,554,
ACTA-2050200835001,La Paz,Mu�ecas,Ayata,Unidad Educativa Paracti (Villa Tunari),2050200835001,160,30,32,128,16,0,366,440,
ACTA-2050200835002,La Paz,Mu�ecas,Ayata,Unidad Educativa Paracti (Villa Tunari),2050200835002,305,96,29,184,33,113,760,902,
ACTA-2050200835003,La Paz,Mu�ecas,Ayata,Unidad Educativa Paracti (Villa Tunari),2050200835003,274,153,46,299,49,55,876,990,
ACTA-2050200835004,La Paz,Mu�ecas,Ayata,Unidad Educativa Paracti (Villa Tunari),2050200835004,219,91,37,238,4,93,682,811,
ACTA-2050300839001,La Paz,Mu�ecas,Aucapata,U.E. Padre Luis Diez del Pozo,2050300839001,231,109,25,208,55,47,675,765,
ACTA-2050300839002,La Paz,Mu�ecas,Aucapata,U.E. Padre Luis Diez del Pozo,2050300839002,186,94,41,240,33,58,652,758,
ACTA-2050300839003,La Paz,Mu�ecas,Aucapata,U.E. Padre Luis Diez del Pozo,2050300839003,0,0,0,7,0,1,8,8,
ACTA-2050300839004,La Paz,Mu�ecas,Aucapata,U.E. Padre Luis Diez del Pozo,2050300839004,3,37,0,258,40,77,415,530,
ACTA-2050300839005,La Paz,Mu�ecas,Aucapata,U.E. Padre Luis Diez del Pozo,2050300839005,237,89,9,228,24,16,603,665,
ACTA-2050300844001,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844001,1,0,0,3,0,0,4,4,
ACTA-2050300844002,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844002,141,53,14,292,58,91,649,649,
ACTA-2050300844003,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844003,190,63,34,299,67,95,748,884,
ACTA-2050300844004,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844004,227,43,50,377,2,14,713,782,
ACTA-2050300844005,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844005,25,14,6,58,4,14,121,126,
ACTA-2050300844006,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844006,20,17,41,408,22,105,613,704,
ACTA-2050300844007,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844007,3,0,1,17,1,1,23,26,
ACTA-2050300844008,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844008,170,81,20,371,88,103,833,966,
ACTA-2050300844009,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844009,110,16,0,95,27,21,269,320,
ACTA-2050300844010,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844010,39,58,63,524,29,133,846,864,
ACTA-2050300844011,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844011,54,19,46,419,57,6,601,624,
ACTA-2050300844012,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844012,9,17,7,99,2,13,147,150,
ACTA-2050300844013,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844013,154,33,18,187,35,48,475,550,
ACTA-2050300844014,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844014,150,5,13,182,38,4,392,400,
ACTA-2050300844015,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844015,20,63,7,274,5,13,382,408,
ACTA-2050300844016,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844016,169,40,42,375,4,109,739,767,
ACTA-2050300844017,La Paz,Mu�ecas,Aucapata,Rodriguez,2050300844017,127,20,24,259,38,43,511,579,
ACTA-2060100861001,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861001,167,33,42,416,48,75,781,793,
ACTA-2060100861002,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861002,310,71,38,331,1,31,782,904,
ACTA-2060100861003,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861003,324,132,37,278,21,42,834,862,
ACTA-2060100861004,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861004,0,0,7,116,8,19,150,159,
ACTA-2060100861005,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861005,221,0,44,234,39,1,539,544,
ACTA-2060100861006,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861006,155,50,32,212,48,39,536,618,
ACTA-2060100861007,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861007,107,53,26,87,28,2,303,313,
ACTA-2060100861008,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861008,45,43,39,282,35,82,526,628,
ACTA-2060100861009,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861009,161,6,31,211,40,44,493,540,
ACTA-2060100861010,La Paz,Larecaja,Sorata,Centro Internado Misicuni,2060100861010,258,22,6,257,63,47,653,679,
ACTA-2060200871001,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871001,44,29,10,80,2,15,180,186,
ACTA-2060200871002,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871002,71,42,44,330,31,58,576,662,
ACTA-2060200871003,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871003,3,1,2,23,3,6,38,43,
ACTA-2060200871004,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871004,375,118,48,251,27,54,873,969,
ACTA-2060200871005,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871005,244,26,3,368,52,127,820,830,
ACTA-2060200871006,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871006,56,2,11,333,28,65,495,597,
ACTA-2060200871007,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871007,74,25,18,351,63,63,594,730,
ACTA-2060200871008,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871008,153,39,9,369,18,47,635,758,
ACTA-2060200871009,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871009,55,3,12,88,4,15,177,201,
ACTA-2060200871010,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871010,2,1,4,87,2,19,115,140,
ACTA-2060200871011,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871011,6,78,30,508,49,27,698,743,
ACTA-2060200871012,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871012,36,89,30,381,49,59,644,696,
ACTA-2060200871013,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871013,192,68,5,326,10,21,622,662,
ACTA-2060200871014,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871014,37,15,3,161,13,6,235,297,
ACTA-2060200871015,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871015,108,61,33,188,25,24,439,480,
ACTA-2060200871016,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871016,331,77,33,253,44,15,753,873,
ACTA-2060200871017,La Paz,Larecaja,Guanay,Colegio Padre Andros Cuschieri,2060200871017,43,17,2,492,65,29,648,665,
ACTA-2060200888001,La Paz,Larecaja,Guanay,U.E. Rumy Corral,2060200888001,69,16,21,629,15,4,754,896,
ACTA-2060200889001,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889001,106,95,43,333,7,73,657,786,
ACTA-2060200889002,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889002,159,77,45,289,2,21,593,740,
ACTA-2060200889003,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889003,128,91,10,504,54,45,832,853,
ACTA-2060200889004,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889004,32,13,0,106,4,15,170,189,
ACTA-2060200889005,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889005,122,59,2,172,34,59,448,539,
ACTA-2060200889006,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889006,0,4,0,26,4,2,36,42,
ACTA-2060200889007,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889007,73,65,6,244,13,21,422,449,
ACTA-2060200889008,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889008,60,20,4,117,1,28,230,235,
ACTA-2060200889009,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889009,306,138,24,262,9,2,741,863,
ACTA-2060200889010,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889010,114,30,48,334,65,8,599,705,
ACTA-2060200889011,La Paz,Larecaja,Guanay,U. E. Titos Linde,2060200889011,17,8,7,52,9,18,111,138,
ACTA-2060200900001,La Paz,Larecaja,Guanay,U.E. Simon I. Patioo,2060200900001,177,81,2,351,41,45,697,723,
ACTA-2060200900002,La Paz,Larecaja,Guanay,U.E. Simon I. Patioo,2060200900002,177,21,11,188,2,11,410,450,
ACTA-2060200900003,La Paz,Larecaja,Guanay,U.E. Simon I. Patioo,2060200900003,76,49,14,122,26,29,316,404,
ACTA-2060200900004,La Paz,Larecaja,Guanay,U.E. Simon I. Patioo,2060200900004,176,57,50,226,55,20,584,605,
